,video_id,trending_date,publish_time,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,category_title,Country,duration_in_minutes,puplished_day,published_in_weekend
4444,iGuAt_VoEi0,2018-02-18,2018-02-16,68519,4583,53,1405,False,False,News & Politics,CA,11,Friday,False
4445,av2xqb9jKxY,2018-02-18,2018-02-16,179650,3167,71,558,False,False,Entertainment,CA,6,Friday,False
4446,lXJilzweivw,2018-02-17,2018-02-16,23255,3171,34,369,False,False,Howto & Style,MX,12,Friday,False
4447,MZX6yGF1HVQ,2018-02-18,2018-02-16,880276,26663,1271,2051,False,False,Howto & Style,MX,10,Friday,False
4448,pWCzzuJX_R4,2018-02-16,2018-02-16,6079,859,12,268,False,False,Entertainment,MX,5,Friday,False
4449,vogkH_dAyJY,2018-02-17,2018-02-16,1674,131,7,6,False,False,Autos & Vehicles,RU,2,Friday,False
4450,D3o3Wiv-Oso,2018-02-16,2018-02-16,31975,2939,62,338,False,False,News & Politics,MX,36,Friday,False
4451,thkNseX4Z4E,2018-02-17,2018-02-16,18521,1932,20,73,False,False,Entertainment,FR,5,Friday,False
4452,hLh9imGObd0,2018-02-17,2018-02-16,66188,3030,440,1093,False,False,Howto & Style,RU,2,Friday,False
4453,Brx2k45RqVY,2018-02-18,2018-02-16,99917,587,159,30,False,False,Entertainment,IN,2,Friday,False
4454,ZKfTMGwBsmg,2018-02-17,2018-02-16,74742,9702,182,6775,False,False,Entertainment,RU,7,Friday,False
4455,caMMuID27sQ,2018-02-18,2018-02-17,5897,1175,10,142,False,False,People & Blogs,RU,2,Saturday,True
4456,ZcqYXtgHOLs,2018-02-18,2018-02-17,3453,431,1,41,False,False,Comedy,FR,2,Saturday,True
4457,YihmpQdTj54,2018-02-18,2018-02-17,21383,1993,40,210,False,False,Music,FR,4,Saturday,True
4458,TI-izp5AF-4,2018-02-18,2018-02-17,61428,2919,130,207,False,False,People & Blogs,RU,2,Saturday,True
4459,zZYIoa_fBhY,2018-02-18,2018-02-17,72798,352,42,15,False,False,News & Politics,IN,20,Saturday,True
4460,aQ7-o6NN3Sc,2018-02-18,2018-02-17,32067,2543,37,157,False,False,Education,IN,61,Saturday,True
4461,aIFviiFZJvI,2018-02-18,2018-02-17,346689,1517,248,2007,False,False,News & Politics,DE,20,Saturday,True
4462,3WtHOSkenkI,2018-02-18,2018-02-17,2668,8,5,13,False,False,Sports,MX,1,Saturday,True
4463,KCCCHYHYB9c,2018-02-19,2018-02-17,33414,2545,366,1819,False,False,Entertainment,FR,6,Saturday,True
4464,TlJ08H7GBBg,2018-02-17,2018-02-17,205874,12091,392,15,False,False,Gaming,FR,12,Saturday,True
4465,5-ZlWAHbwFs,2018-02-17,2018-02-17,7668,58,10,1,False,False,Gaming,MX,72,Saturday,True
4466,adtGFi_Zpj8,2018-02-20,2018-02-17,277858,2709,1694,2931,False,False,Film & Animation,KR,18,Saturday,True
4467,iy0mFPQ4sTw,2018-02-18,2018-02-17,52529,1637,167,192,False,False,Entertainment,RU,6,Saturday,True
4468,DLt4c6QoC7U,2018-02-19,2018-02-17,570880,5618,679,1390,False,False,People & Blogs,MX,10,Saturday,True
4469,JPWDTbI8N4w,2018-02-18,2018-02-17,139502,4901,92,2827,False,False,Entertainment,JP,4,Saturday,True
4471,mdf8OqlxrHU,2018-02-19,2018-02-17,1072750,32346,2010,13559,False,False,Entertainment,MX,10,Saturday,True
4472,yhX0u1I4pYI,2018-02-18,2018-02-17,30044,2849,22,582,False,False,Gaming,FR,33,Saturday,True
4473,WxAdnRtfTaw,2018-02-18,2018-02-17,1825,93,5,27,False,False,Sports,MX,1,Saturday,True
4474,cBKX5RDz7qc,2018-02-18,2018-02-17,3628,182,13,34,False,False,Autos & Vehicles,FR,22,Saturday,True
4475,kc6f8DXNHeU,2018-02-18,2018-02-17,80692,1354,83,0,True,False,Entertainment,DE,5,Saturday,True
4476,EEZYXdqdoB0,2018-02-18,2018-02-17,63648,210,32,132,False,False,News & Politics,MX,1,Saturday,True
4477,LdbN3qAQZ6M,2018-02-19,2018-02-17,73479,3575,67,593,False,False,People & Blogs,KR,8,Saturday,True
4478,QR_WI8eBfZ4,2018-02-19,2018-02-17,115355,736,113,202,False,False,Entertainment,FR,59,Saturday,True
4479,Z7udogsHZbs,2018-02-19,2018-02-17,287668,15856,109,964,False,False,Gaming,CA,15,Saturday,True
4480,7oT5SwiuT5E,2018-02-18,2018-02-17,147411,1162,103,727,False,False,News & Politics,CA,1,Saturday,True
4481,1boFAksPKc0,2018-02-18,2018-02-17,84148,6314,117,1217,False,False,Comedy,RU,25,Saturday,True
4482,rJQYzX6Bgio,2018-03-03,2018-02-17,520338,20927,334,2230,False,False,People & Blogs,US,16,Saturday,True
4483,d9RPMuSJ1rI,2018-02-18,2018-02-17,9924,202,1,50,False,False,Sports,CA,9,Saturday,True
4484,EYMYsokp5Es,2018-02-19,2018-02-17,11875,35,8,49,False,False,Gaming,FR,3,Saturday,True
4485,HOQVqZuU7Xc,2018-02-19,2018-02-17,302267,402,150,17,False,False,Entertainment,IN,1,Saturday,True
4486,dtD8MSYB6Fw,2018-02-18,2018-02-17,11890,1112,24,152,False,False,Science & Technology,MX,6,Saturday,True
4487,A_VVU3pHrlU,2018-02-18,2018-02-17,67965,4162,51,616,False,False,People & Blogs,JP,6,Saturday,True
4488,y7Qo4FP5Xns,2018-02-20,2018-02-18,234151,8744,88,657,False,False,People & Blogs,DE,15,Sunday,True
4489,gMwbzAq6TAI,2018-02-19,2018-02-18,15394,1278,72,217,False,False,Gaming,FR,2,Sunday,True
4490,ikZQLvKZYMA,2018-02-27,2018-02-18,59285,602,88,139,False,False,Howto & Style,US,16,Sunday,True
4491,1LpPBrZh2nU,2018-02-19,2018-02-18,45728,1731,44,5,False,False,Sports,FR,139,Sunday,True
4492,BuKnOUOU-GQ,2018-02-19,2018-02-18,32125,2201,94,123,False,False,People & Blogs,IN,179,Sunday,True
4493,dHW8lXBuu0w,2018-02-19,2018-02-18,18088,1697,13,93,False,False,Howto & Style,MX,3,Sunday,True
4494,KzDB_qjqato,2018-02-19,2018-02-18,61280,801,5,16,False,False,Entertainment,JP,4,Sunday,True
4495,CUpRTHuYAKQ,2018-02-20,2018-02-18,65328,285,9,234,False,False,News & Politics,KR,2,Sunday,True
4497,jcZ1a2Ri2Vc,2018-02-21,2018-02-18,133086,597,240,0,True,False,People & Blogs,IN,2,Sunday,True
4498,WTyNJOXycQk,2018-02-21,2018-02-18,106337,5386,68,1063,False,False,Pets & Animals,US,5,Sunday,True
4499,2VCe61FWkPM,2018-02-19,2018-02-18,5012,238,3,17,False,False,Entertainment,FR,7,Sunday,True
4500,AMiXme4bMUk,2018-02-26,2018-02-18,150908,7092,127,924,False,False,Science & Technology,US,8,Sunday,True
4501,a5RS1nBD03E,2018-02-21,2018-02-18,231569,5875,178,775,False,False,Music,IN,3,Sunday,True
4502,O2dzjdDqXn8,2018-02-19,2018-02-18,49930,414,70,202,False,False,People & Blogs,RU,4,Sunday,True
4504,Ax2sj1ej4gA,2018-02-20,2018-02-18,145554,275,51,110,False,False,People & Blogs,KR,5,Sunday,True
4505,NHUFRH3RLCM,2018-02-19,2018-02-18,1366277,42836,2540,4845,False,False,Howto & Style,RU,10,Sunday,True
4507,oQVY_yereis,2018-02-19,2018-02-18,33194,537,293,345,False,False,Entertainment,JP,10,Sunday,True
4508,HFwtO7yRw9s,2018-02-19,2018-02-18,14094,1195,28,310,False,False,Pets & Animals,RU,17,Sunday,True
4509,FtEXZMBK3DY,2018-02-19,2018-02-18,15799,1428,21,64,False,False,Howto & Style,DE,9,Sunday,True
4510,MGzJW_7ctmQ,2018-02-20,2018-02-18,25898,56,12,31,False,False,People & Blogs,JP,2,Sunday,True
4511,R1uHEFaGzpo,2018-02-20,2018-02-18,270134,10564,553,1533,False,False,Comedy,CA,7,Sunday,True
4512,IIPAdpTjAFI,2018-02-19,2018-02-18,80241,2036,37,406,False,False,Pets & Animals,JP,4,Sunday,True
4513,AwE8Iqhqt1Q,2018-02-19,2018-02-18,150542,1293,27,90,False,False,Sports,FR,5,Sunday,True
4514,cTIvzKkTeJk,2018-02-19,2018-02-18,13399,605,39,170,False,False,Howto & Style,DE,12,Sunday,True
4515,pJCsZGNYW6k,2018-02-19,2018-02-18,9055,85,4,17,False,False,People & Blogs,KR,5,Sunday,True
4516,5EVLX6-aczs,2018-02-19,2018-02-18,46527,989,65,185,False,False,Entertainment,JP,26,Sunday,True
4517,ULGcfpp2nf8,2018-02-19,2018-02-18,58327,1762,37,273,False,False,Comedy,IN,4,Sunday,True
4518,9NWqtAcm5mg,2018-02-21,2018-02-18,105834,1144,162,528,False,False,Education,IN,24,Sunday,True
4519,zLWGiyIU0Lk,2018-02-19,2018-02-18,81764,1447,28,58,False,False,Comedy,FR,5,Sunday,True
4520,PrWg58-1IXE,2018-02-19,2018-02-18,72085,118,27,178,False,False,Entertainment,FR,88,Sunday,True
4521,o_DLoyv5Puw,2018-02-19,2018-02-18,87404,5030,166,142,False,False,People & Blogs,MX,14,Sunday,True
4522,XTJ5QL-mi8E,2018-02-22,2018-02-18,7583908,327096,69651,63657,False,False,Entertainment,RU,52,Sunday,True
4523,8kU8ML-NeGk,2018-02-20,2018-02-18,134027,3666,169,628,False,False,Science & Technology,RU,6,Sunday,True
4524,ZpmXJOa0EHY,2018-02-19,2018-02-18,42814,4707,31,691,False,False,Entertainment,DE,4,Sunday,True
4525,WTJ-abzfLX0,2018-02-19,2018-02-18,9309,140,7,11,False,False,Autos & Vehicles,CA,22,Sunday,True
4526,4HTbKW55Bmc,2018-02-19,2018-02-18,68174,1833,220,272,False,False,News & Politics,FR,21,Sunday,True
4527,962y5zFVcyw,2018-02-20,2018-02-18,219883,6554,355,1461,False,False,Entertainment,KR,4,Sunday,True
4528,PLtyqLPx_8M,2018-02-27,2018-02-18,97945,372,58,83,False,False,Sports,US,4,Sunday,True
4529,xHA7Y3nwAvY,2018-02-19,2018-02-18,79528,3002,106,337,False,False,Science & Technology,DE,12,Sunday,True
4531,7NHEdupe2VI,2018-02-19,2018-02-18,30327,6007,33,527,False,False,News & Politics,FR,33,Sunday,True
4532,auP8EfW9ZhE,2018-02-19,2018-02-18,33393,2748,25,237,False,False,Comedy,FR,3,Sunday,True
4533,OVEIByt8RMY,2018-02-19,2018-02-18,5605,51,11,0,False,False,Gaming,JP,706,Sunday,True
4534,nuKI6ZCYA7A,2018-02-20,2018-02-18,439836,11785,4303,2158,False,False,People & Blogs,RU,14,Sunday,True
4535,Fj-qz7FpHsk,2018-02-20,2018-02-18,43422,387,25,81,False,False,Sports,KR,131,Sunday,True
4536,mIWJUAwAznw,2018-02-19,2018-02-18,28546,141,32,65,False,False,Entertainment,RU,139,Sunday,True
4538,DYPSTmiOjNw,2018-02-20,2018-02-19,7075,459,19,52,False,False,People & Blogs,FR,11,Monday,False
4539,sd3ANdjyNRg,2018-02-21,2018-02-19,50561,685,153,317,False,False,Entertainment,FR,19,Monday,False
4540,WzQSTwoZ31c,2018-02-19,2018-02-19,4415,268,14,1,False,False,Entertainment,RU,404,Monday,False
4541,7x0V9DXI6LQ,2018-02-20,2018-02-19,54788,130,14,51,False,False,News & Politics,MX,1,Monday,False
4542,t-M8AgSNdFA,2018-02-20,2018-02-19,213194,5229,118,1300,False,False,Sports,CA,7,Monday,False
4543,F0fL_g0t6zY,2018-02-19,2018-02-19,3734,386,29,185,False,False,People & Blogs,MX,16,Monday,False
4544,Bn7m-SElweo,2018-02-20,2018-02-19,12624,215,9,83,False,False,Film & Animation,FR,48,Monday,False
4545,Sisbc_u1ASA,2018-02-19,2018-02-19,36702,3939,139,1078,False,False,People & Blogs,MX,10,Monday,False
4546,K90vC264C7k,2018-02-20,2018-02-19,3512,3,3,5,False,False,News & Politics,FR,9,Monday,False
4547,THxkj29w3rA,2018-02-20,2018-02-19,170498,1400,88,298,False,False,Entertainment,CA,43,Monday,False
4548,JnM3t4Q7Yx0,2018-02-20,2018-02-19,3041,171,18,69,False,False,Science & Technology,DE,5,Monday,False
4549,NC9RAOuSYes,2018-02-21,2018-02-19,1134040,123434,12698,4586,False,False,Science & Technology,RU,15,Monday,False
4550,ysSKlTr61bw,2018-02-21,2018-02-19,217874,950,38,81,False,False,News & Politics,KR,5,Monday,False
4551,Knn6ARdwZZs,2018-02-20,2018-02-19,57295,1116,85,335,False,False,Entertainment,JP,14,Monday,False
4552,h0JWxl49kzY,2018-02-20,2018-02-19,69696,2882,294,394,False,False,Autos & Vehicles,RU,16,Monday,False
4553,tFvcP62--Tg,2018-02-20,2018-02-19,3085,500,0,16,False,False,Howto & Style,RU,12,Monday,False
4554,n_KFt0Uk2V0,2018-02-20,2018-02-19,165012,9659,272,1802,False,False,Autos & Vehicles,CA,11,Monday,False
4556,VxVM21EiHmc,2018-02-22,2018-02-19,252047,2762,36,255,False,False,Pets & Animals,KR,1,Monday,False
4557,R0zRN574yyg,2018-02-22,2018-02-19,284585,6901,155,444,False,False,Entertainment,IN,5,Monday,False
4558,1uR3kQx5Otw,2018-02-20,2018-02-19,133649,3462,108,1331,False,False,Entertainment,CA,3,Monday,False
4559,Xln8Mp4mQ-8,2018-02-20,2018-02-19,94854,1945,66,388,False,False,Entertainment,DE,15,Monday,False
4560,1_-vduCN6oY,2018-02-20,2018-02-19,28044,103,41,44,False,False,News & Politics,RU,5,Monday,False
4561,tVtru9IxVkM,2018-02-20,2018-02-19,136564,4143,50,183,False,False,Sports,FR,3,Monday,False
4562,JeRtUXTQ_aQ,2018-02-28,2018-02-19,1680396,47507,1434,2289,False,False,Music,US,3,Monday,False
4563,FSZmup84r9A,2018-02-19,2018-02-19,478190,2828,286,74,False,False,Sports,MX,67,Monday,False
4564,UOWPYX9ptGM,2018-02-20,2018-02-19,339548,6269,413,827,False,False,People & Blogs,JP,4,Monday,False
4565,zWB44H-eHVQ,2018-02-20,2018-02-19,255620,2170,299,600,False,False,People & Blogs,RU,56,Monday,False
4566,hFFamL4fUfQ,2018-02-21,2018-02-19,29841,2078,23,258,False,False,Entertainment,KR,46,Monday,False
4567,i-B5mhS8PgU,2018-02-20,2018-02-19,339168,49991,343,2783,False,False,Music,FR,3,Monday,False
4568,vuG3BQ-g2hk,2018-02-20,2018-02-19,17024,1847,16,393,False,False,Pets & Animals,RU,31,Monday,False
4569,sqEt9l57YNY,2018-02-21,2018-02-19,362660,33728,2346,3909,False,False,People & Blogs,RU,17,Monday,False
4570,ZBdttrLKNm0,2018-02-20,2018-02-19,5152,192,9,46,False,False,Entertainment,DE,13,Monday,False
4571,svywBoY88OE,2018-02-20,2018-02-19,107589,362,131,112,False,False,Film & Animation,RU,39,Monday,False
4572,CiYU8EHLzos,2018-02-20,2018-02-19,3452,46,25,51,False,False,News & Politics,CA,2,Monday,False
4573,NYBBl1COog4,2018-02-20,2018-02-19,5305,169,8,41,False,False,Education,DE,14,Monday,False
4574,FBqNeEtTTHI,2018-02-19,2018-02-19,2003,57,0,15,False,False,Sports,CA,3,Monday,False
4575,gjoG0b_r5wQ,2018-02-21,2018-02-19,688317,3023,411,192,False,False,Entertainment,IN,19,Monday,False
4577,l_OHUS-wu7M,2018-02-20,2018-02-19,6269,105,3,32,False,False,Sports,DE,25,Monday,False
4578,vBh85l1CJlg,2018-02-22,2018-02-19,1792675,117910,1177,10087,False,False,Comedy,CA,13,Monday,False
4579,QT09W-t7BfM,2018-02-21,2018-02-19,324297,4874,107,912,False,False,People & Blogs,KR,4,Monday,False
4580,LGrefnFBcL4,2018-02-20,2018-02-19,26277,96,37,28,False,False,People & Blogs,RU,5,Monday,False
4581,5y-iDgkmnvA,2018-02-20,2018-02-19,17788,150,17,136,False,False,Entertainment,MX,67,Monday,False
4582,nX4lAAk_S_0,2018-02-20,2018-02-19,4470,430,7,61,False,False,Howto & Style,RU,10,Monday,False
4583,NlfDnVJHLK8,2018-02-20,2018-02-19,8500,352,5,44,False,False,Entertainment,DE,726,Monday,False
4584,1sVmIMd0xto,2018-02-20,2018-02-19,153354,582,291,86,False,False,Entertainment,IN,22,Monday,False
4585,5Qyln0udCrg,2018-02-20,2018-02-19,36146,347,43,45,False,False,Music,MX,163,Monday,False
4586,9vWpKk256Ag,2018-02-20,2018-02-19,39222,3103,29,476,False,False,Howto & Style,CA,22,Monday,False
4587,jSDaw8Mj2hI,2018-02-21,2018-02-19,343177,2716,223,335,False,False,News & Politics,IN,5,Monday,False
4588,ca1g1vaEOgM,2018-02-21,2018-02-20,78146,4516,73,239,False,False,Autos & Vehicles,RU,13,Tuesday,False
4589,mvWeOuZVbHA,2018-02-22,2018-02-20,260224,5735,667,423,False,False,Howto & Style,DE,10,Tuesday,False
4590,xJOHpQopHVg,2018-02-23,2018-02-20,329264,6312,619,511,False,False,Film & Animation,IN,5,Tuesday,False
4591,MTaPNxt6jxg,2018-02-24,2018-02-20,231817,377,28,15,False,False,News & Politics,KR,1,Tuesday,False
4592,8VW20GMTVmY,2018-02-21,2018-02-20,4401,176,5,12,False,False,Autos & Vehicles,FR,10,Tuesday,False
4593,Q17z9a03YaM,2018-03-29,2018-02-20,7536395,205275,3860,13436,False,False,Entertainment,GB,4,Tuesday,False
4594,4fKgKl8W3ws,2018-02-20,2018-02-20,5437,195,9,9,False,False,Education,IN,70,Tuesday,False
4595,h1S2RT6uRrg,2018-02-21,2018-02-20,5261,451,9,53,False,False,Gaming,FR,27,Tuesday,False
4597,8dsUdkvA5wM,2018-02-21,2018-02-20,3963,133,11,20,False,False,Howto & Style,FR,12,Tuesday,False
4598,kKev3c5QSIY,2018-02-22,2018-02-20,44933,265,8,31,False,False,People & Blogs,CA,1,Tuesday,False
4599,gMTTvjbIjgM,2018-02-22,2018-02-20,218049,11418,527,1628,False,False,News & Politics,IN,13,Tuesday,False
4600,j39Dp9GX-lk,2018-02-21,2018-02-20,20642,2185,52,1039,False,False,Pets & Animals,RU,8,Tuesday,False
4601,AI9RVl7JDMI,2018-02-22,2018-02-20,776701,3260,899,275,False,False,Entertainment,IN,19,Tuesday,False
4602,QxewSgjkLWA,2018-02-21,2018-02-20,120167,11173,98,380,False,False,Entertainment,DE,7,Tuesday,False
4603,9Wf04aGWBh4,2018-02-21,2018-02-20,43441,215,90,15,False,False,Entertainment,RU,1,Tuesday,False
4604,NPxPGJYajWU,2018-02-21,2018-02-20,50324,378,58,89,False,False,Entertainment,DE,61,Tuesday,False
4605,eBrGWtg6YmY,2018-02-21,2018-02-20,187836,1827,132,308,False,False,Entertainment,FR,48,Tuesday,False
4606,k-5X_0ZZq84,2018-02-21,2018-02-20,275876,1924,207,457,False,False,Entertainment,CA,42,Tuesday,False
4607,bL-IJ4DlRr4,2018-02-22,2018-02-20,102789,1265,171,224,False,False,Entertainment,JP,8,Tuesday,False
4608,xtZWFcTPg4Y,2018-02-21,2018-02-20,12420,306,34,128,False,False,People & Blogs,FR,30,Tuesday,False
4609,bomvhavoozQ,2018-02-21,2018-02-20,23836,3018,61,240,False,False,Entertainment,FR,6,Tuesday,False
4610,5NBM9dTmw3A,2018-02-22,2018-02-20,969038,60724,706,2662,False,False,Music,DE,3,Tuesday,False
4611,4kv7AOShOSo,2018-02-21,2018-02-20,21180,290,13,94,False,False,Film & Animation,FR,70,Tuesday,False
4612,pbGitIZ35Rs,2018-02-22,2018-02-20,52574,2969,251,324,False,False,People & Blogs,IN,194,Tuesday,False
4613,2clyV8Z6ENg,2018-02-22,2018-02-20,539877,10341,1074,1795,False,False,Film & Animation,RU,84,Tuesday,False
4614,0Nqx71OuDqo,2018-02-21,2018-02-20,4882,381,552,452,False,False,Sports,DE,27,Tuesday,False
4615,EpKoplz6wTI,2018-02-21,2018-02-20,2977,368,11,139,False,False,Gaming,FR,2,Tuesday,False
4616,ltKb1_oC5ys,2018-02-21,2018-02-20,273252,20197,875,943,False,False,Music,MX,4,Tuesday,False
4617,1-1F2QGyZgk,2018-02-22,2018-02-20,204920,1763,138,514,False,False,Entertainment,CA,2,Tuesday,False
4618,MDR9-goDAoo,2018-02-22,2018-02-20,34815,2014,31,176,False,False,News & Politics,DE,1,Tuesday,False
4619,m1Ou9Sz2B9A,2018-02-21,2018-02-20,15228,581,11,230,False,False,Pets & Animals,JP,7,Tuesday,False
4620,1DQ9UTz5j8o,2018-03-04,2018-02-20,536775,39673,779,4280,False,False,Comedy,US,7,Tuesday,False
4621,f54WsiRuTQ8,2018-02-21,2018-02-20,9819,834,10,95,False,False,Howto & Style,RU,8,Tuesday,False
4622,WDZVL_lgkrA,2018-02-21,2018-02-20,38719,3775,17,868,False,False,News & Politics,RU,5,Tuesday,False
4623,vP9FD8XuE1Y,2018-02-21,2018-02-20,63358,1728,35,256,False,False,Entertainment,DE,13,Tuesday,False
4624,zhM-4XUXibc,2018-02-21,2018-02-20,10268,48,13,0,True,False,Entertainment,FR,64,Tuesday,False
4625,iAyWhbf4f2M,2018-02-21,2018-02-20,26329,570,17,183,False,False,Pets & Animals,JP,10,Tuesday,False
4626,YhCNYR1zaQg,2018-02-21,2018-02-20,62112,6609,124,888,False,False,Howto & Style,MX,21,Tuesday,False
4627,m8PkeuypqVQ,2018-02-21,2018-02-20,4120,402,10,30,False,False,People & Blogs,DE,6,Tuesday,False
4628,X84hoi0L25Y,2018-02-23,2018-02-20,388164,1689,217,179,False,False,People & Blogs,FR,3,Tuesday,False
4629,KswFYCURj7U,2018-02-22,2018-02-21,170103,17383,297,2171,False,False,Film & Animation,MX,13,Wednesday,False
4630,DKauwBtkTQ8,2018-02-23,2018-02-21,877495,61530,9318,2513,False,False,Music,RU,3,Wednesday,False
4631,glIHiNzUloA,2018-02-21,2018-02-21,8126,228,9,51,False,False,People & Blogs,FR,36,Wednesday,False
4632,iMLE-pUOQ6c,2018-02-22,2018-02-21,102145,532,861,189,False,False,News & Politics,RU,3,Wednesday,False
4633,JMul-Hr0Uqc,2018-02-22,2018-02-21,31520,2671,222,413,False,False,People & Blogs,RU,15,Wednesday,False
4634,70JNAKYyv-g,2018-02-22,2018-02-21,161173,4840,180,259,False,False,Music,CA,6,Wednesday,False
4635,0WoZOUlRpuw,2018-02-22,2018-02-21,6832,315,3,35,False,False,Howto & Style,FR,12,Wednesday,False
4636,6W2pek03WZA,2018-02-25,2018-02-21,871434,46043,484,1964,False,False,Comedy,CA,7,Wednesday,False
4637,cpNmU7jcTEQ,2018-02-22,2018-02-21,444490,21648,846,4263,False,False,Comedy,RU,15,Wednesday,False
4638,RFGBwM2psbE,2018-02-24,2018-02-21,308260,2914,592,581,False,False,News & Politics,IN,21,Wednesday,False
4639,eODvXG-yfhE,2018-02-22,2018-02-21,34886,0,0,98,False,True,Entertainment,CA,57,Wednesday,False
4640,6BxjYvg9KMw,2018-02-24,2018-02-21,1645110,14538,394,1254,False,False,Music,IN,3,Wednesday,False
4641,Ln0_Aq1jXi0,2018-02-22,2018-02-21,242888,2132,48,131,False,False,Entertainment,CA,3,Wednesday,False
4642,KnxUp7yb_cM,2018-02-23,2018-02-21,120834,7088,243,1405,False,False,Entertainment,DE,10,Wednesday,False
4643,X4OyP_AbjUk,2018-02-21,2018-02-21,24808,3045,56,164,False,False,Entertainment,RU,12,Wednesday,False
4644,1kBUjM33e3g,2018-02-21,2018-02-21,10928,126,5,18,False,False,Entertainment,MX,2,Wednesday,False
4645,_z_s-3nBtFE,2018-02-25,2018-02-21,612927,8608,717,781,False,False,News & Politics,IN,9,Wednesday,False
4646,6sDmK_RZ9NU,2018-02-22,2018-02-21,12297,356,7,0,True,False,Film & Animation,MX,1,Wednesday,False
4647,ENET52XLDd4,2018-02-21,2018-02-21,18285,1482,31,86,False,False,News & Politics,MX,68,Wednesday,False
4648,cHgn7Y-41fo,2018-02-23,2018-02-21,56560,609,7,53,False,False,Music,KR,1,Wednesday,False
4649,AVL-0moiqEw,2018-02-22,2018-02-21,9571,803,16,155,False,False,Gaming,FR,14,Wednesday,False
4650,5s3QAfAGuvQ,2018-02-22,2018-02-21,101971,10193,245,801,False,False,People & Blogs,MX,5,Wednesday,False
4652,E_ViwNxUldw,2018-03-07,2018-02-21,784713,12069,1274,1453,False,False,Howto & Style,US,24,Wednesday,False
4653,bNStQcegUAo,2018-02-22,2018-02-21,36811,3247,13,138,False,False,Howto & Style,CA,9,Wednesday,False
4654,zMxvivXD9Z4,2018-02-22,2018-02-21,4976,580,13,149,False,False,Gaming,DE,25,Wednesday,False
4655,eKe-LyvWuJM,2018-02-22,2018-02-21,42154,1845,40,85,False,False,Comedy,MX,15,Wednesday,False
4656,LItyonwjs1Y,2018-02-22,2018-02-21,43006,2476,31,183,False,False,Sports,FR,5,Wednesday,False
4657,2wqU4fzBDXw,2018-02-22,2018-02-21,13441,253,35,120,False,False,Entertainment,RU,48,Wednesday,False
4658,Gjfg57nPY8Y,2018-02-22,2018-02-21,15543,197,28,201,False,False,Entertainment,MX,67,Wednesday,False
4659,AwnlLWjVHvA,2018-02-22,2018-02-21,3485,88,10,29,False,False,News & Politics,DE,16,Wednesday,False
4660,fUunfniUiBI,2018-02-22,2018-02-21,160747,924,145,120,False,False,Entertainment,CA,47,Wednesday,False
4661,H4RBNZPdLXk,2018-02-24,2018-02-21,491466,23304,611,1243,False,False,Music,FR,3,Wednesday,False
4662,YpkJO_GrCo0,2018-02-26,2018-02-21,2446019,34399,1130,1740,False,False,Music,IN,3,Wednesday,False
4663,AHlrf4uQKCQ,2018-02-22,2018-02-21,27251,1677,30,39,False,False,Gaming,FR,20,Wednesday,False
4664,KRw9cGWawnA,2018-02-22,2018-02-21,78108,428,56,17,False,False,Entertainment,IN,22,Wednesday,False
4665,zqf4ykmMFxo,2018-02-23,2018-02-22,7221,417,18,86,False,False,Music,RU,5,Thursday,False
4666,4DgmMi4mWW8,2018-02-23,2018-02-22,18268,60,33,8,False,False,News & Politics,FR,1,Thursday,False
4667,pes_RDt5CjM,2018-02-23,2018-02-22,64610,3135,74,646,False,False,News & Politics,KR,20,Thursday,False
4668,J4kUv-uNfZA,2018-02-24,2018-02-22,52298,40,3,20,False,False,News & Politics,CA,1,Thursday,False
4669,D5XXi05_fJQ,2018-02-23,2018-02-22,12075,1120,14,122,False,False,Howto & Style,MX,18,Thursday,False
